"","x"
"5351","D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Microscillaceae; D_5__OLB12"
"5352","D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Frankiales; D_4__Frankiaceae; D_5__Frankia; Ambiguous_taxa"
"5353","D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Acetobacterales; D_4__Acetobacteraceae; D_5__Roseomonas"
"5354","D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Chthoniobacterales; D_4__Chthoniobacteraceae; D_5__Chthoniobacter; D_6__uncultured Verrucomicrobia bacterium"
"5355","D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Hymenobacteraceae; D_5__Rufibacter; D_6__uncultured bacterium"
"5356","D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Diplorickettsiales; D_4__Diplorickettsiaceae; D_5__uncultured; D_6__uncultured bacterium"
"5357","D_0__Bacteria; D_1__Cyanobacteria; D_2__Sericytochromatia"
"5358","D_0__Bacteria; D_1__Chlamydiae; D_2__Chlamydiae; D_3__Chlamydiales; D_4__Parachlamydiaceae; D_5__Neochlamydia; D_6__metagenome"
"5359","D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__Niastella; D_6__uncultured bacterium"
"5360","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Haliangiaceae; D_5__Haliangium; Ambiguous_taxa"
"5361","D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__uncultured"
"5362","D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__uncultured; Ambiguous_taxa"
"5363","D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__A0839; Ambiguous_taxa; Ambiguous_taxa"
"5364","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales"
"5365","D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 20; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5366","D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__11-24; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa"
"5367","D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5368","D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Chthoniobacterales; D_4__Chthoniobacteraceae; D_5__Chthoniobacter; Ambiguous_taxa"
"5369","D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Gemmatales; D_4__Gemmataceae; D_5__uncultured; D_6__uncultured Gemmata sp."
"5370","D_0__Bacteria; D_1__Chloroflexi; D_2__TK10; D_3__uncultured Chloroflexi bacterium; D_4__uncultured Chloroflexi bacterium; D_5__uncultured Chloroflexi bacterium; D_6__uncultured Chloroflexi bacterium"
"5371","D_0__Bacteria; D_1__Latescibacteria; D_2__Latescibacteria; D_3__Latescibacterales; D_4__Latescibacteraceae; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5372","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__bacteriap25; Ambiguous_taxa; Ambiguous_taxa"
"5373","D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__CHAB-XI-27; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5374","D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5375","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfarculales; D_4__Desulfarculaceae; D_5__uncultured; D_6__uncultured bacterium"
"5376","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__KD3-10; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5377","D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Xanthomonadales; D_4__Rhodanobacteraceae; D_5__uncultured; D_6__uncultured bacterium"
"5378","D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Reyranellales; D_4__Reyranellaceae; D_5__uncultured; D_6__uncultured bacterium"
"5379","D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Methylacidiphilales; D_4__Methylacidiphilaceae; D_5__uncultured; D_6__uncultured bacterium"
"5380","D_0__Bacteria; D_1__Nitrospirae; D_2__Nitrospira; D_3__Nitrospirales; D_4__Nitrospiraceae; D_5__Nitrospira; Ambiguous_taxa"
"5381","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfarculales; D_4__Desulfarculaceae; D_5__uncultured"
"5382","D_0__Archaea; D_1__Nanoarchaeaeota; D_2__Woesearchaeia; D_3__uncultured euryarchaeote; D_4__uncultured euryarchaeote; D_5__uncultured euryarchaeote; D_6__uncultured euryarchaeote"
"5383","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Blfdi19"
"5384","D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Gammaproteobacteria Incertae Sedis; D_4__Unknown Family; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5385","D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__CCM11a; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa"
"5386","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Polyangiaceae; D_5__Pajaroellobacter; D_6__uncultured bacterium"
"5387","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Sandaracinaceae; D_5__uncultured; D_6__uncultured bacterium"
"5388","D_0__Bacteria; D_1__Chlamydiae; D_2__Chlamydiae; D_3__Chlamydiales; D_4__Simkaniaceae; D_5__uncultured"
"5389","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__BIrii41"
"5390","D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae; D_5__Novosphingobium"
"5391","D_0__Bacteria; D_1__Elusimicrobia; D_2__Lineage IIb; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5392","D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Diplorickettsiales; D_4__Diplorickettsiaceae; D_5__uncultured; D_6__uncultured bacterium"
"5393","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__bacteriap25; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5394","D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5395","D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__uncultured Bellilinea sp.; D_4__uncultured Bellilinea sp.; D_5__uncultured Bellilinea sp.; D_6__uncultured Bellilinea sp."
"5396","D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__NS11-12 marine group; Ambiguous_taxa; Ambiguous_taxa"
"5397","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria"
"5398","D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa"
"5399","D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Diplorickettsiales; D_4__Diplorickettsiaceae; D_5__uncultured"
"5400","D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Solirubrobacterales"
"5401","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Polyangiaceae; D_5__Pajaroellobacter"
"5402","D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__uncultured; D_6__uncultured bacterium"
"5403","D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5404","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Oligoflexales; D_4__0319-6G20; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5405","D_0__Bacteria; D_1__Spirochaetes; D_2__Leptospirae; D_3__Leptospirales; D_4__Leptospiraceae; D_5__Turneriella"
"5406","D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Gemmatales; D_4__Gemmataceae; D_5__uncultured; D_6__uncultured bacterium"
"5407","D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Pseudonocardiales; D_4__Pseudonocardiaceae; D_5__Actinophytocola"
"5408","D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Coxiellales; D_4__Coxiellaceae; D_5__Coxiella"
"5409","D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5410","D_0__Bacteria; D_1__Chloroflexi; D_2__JG30-KF-CM66"
"5411","D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Gemmatales; D_4__Gemmataceae; D_5__Gemmata"
"5412","D_0__Bacteria; D_1__Bacteroidetes; D_2__Ignavibacteria; D_3__OPB56; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5413","D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Gammaproteobacteria Incertae Sedis; D_4__Unknown Family; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5414","D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__S-BQ2-57 soil group"
"5415","Unassigned"
"5416","D_0__Bacteria; D_1__Gemmatimonadetes; D_2__Gemmatimonadetes; D_3__Gemmatimonadales; D_4__Gemmatimonadaceae; D_5__uncultured; Ambiguous_taxa"
"5417","D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Steroidobacterales; D_4__Steroidobacteraceae; D_5__uncultured"
"5418","D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__NS11-12 marine group; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5419","D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Steroidobacterales; D_4__Steroidobacteraceae; D_5__uncultured; D_6__uncultured bacterium"
"5420","D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6"
"5421","D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Gammaproteobacteria Incertae Sedis; D_4__Unknown Family; D_5__uncultured; Ambiguous_taxa"
"5422","D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__uncultured; Ambiguous_taxa"
"5423","D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Cytophagaceae; D_5__Sporocytophaga; D_6__uncultured bacterium"
"5424","D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Propionibacteriales; D_4__Propionibacteriaceae; D_5__Microlunatus; Ambiguous_taxa"
"5425","D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Pir4 lineage"
"5426","D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Gemmatales; D_4__Gemmataceae; D_5__uncultured"
"5427","D_0__Bacteria; D_1__Bacteroidetes; D_2__Ignavibacteria; D_3__Kryptoniales; D_4__BSV26; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5428","D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae; D_5__metagenome; D_6__metagenome"
"5429","D_0__Bacteria; D_1__Patescibacteria; D_2__Gracilibacteria; D_3__Absconditabacteriales (SR1); Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa"
"5430","D_0__Bacteria; D_1__Gemmatimonadetes; D_2__BD2-11 terrestrial group; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5431","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__MidBa8; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5432","D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae; D_5__metagenome; D_6__metagenome"
"5433","D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__NS11-12 marine group; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5434","D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__A0839; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5435","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__NB1-j; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5436","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__OM27 clade; D_6__uncultured bacterium"
"5437","D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Pir4 lineage; D_6__uncultured bacterium"
"5438","D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Gammaproteobacteria Incertae Sedis; D_4__Unknown Family; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5439","D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Diplorickettsiales; D_4__Diplorickettsiaceae; D_5__uncultured; D_6__uncultured bacterium"
"5440","D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Gemmatales; D_4__Gemmataceae; D_5__uncultured; D_6__uncultured bacterium"
"5441","D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiales Incertae Sedis; D_5__uncultured; Ambiguous_taxa"
"5442","D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__A0839; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5443","D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5444","D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Tepidisphaerales; D_4__WD2101 soil group; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5445","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__OM27 clade; D_6__uncultured bacterium"
"5446","D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Holosporales; D_4__Holosporaceae; D_5__uncultured"
"5447","D_0__Bacteria; D_1__Gemmatimonadetes; D_2__Longimicrobia; D_3__Longimicrobiales; D_4__Longimicrobiaceae"
"5448","D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Tepidisphaerales; D_4__WD2101 soil group"
"5449","D_0__Bacteria; D_1__Chlamydiae; D_2__Chlamydiae; D_3__Chlamydiales; D_4__Waddliaceae; D_5__Waddlia"
"5450","Unassigned"
"5451","D_0__Bacteria; D_1__Latescibacteria; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5452","D_0__Bacteria; D_1__Chlamydiae; D_2__Chlamydiae; D_3__Chlamydiales; D_4__cvE6; D_5__metagenome; D_6__metagenome"
"5453","D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__Terrimonas; Ambiguous_taxa"
"5454","D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Reyranellales; D_4__Reyranellaceae; D_5__uncultured; D_6__uncultured bacterium"
"5455","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Oligoflexales; D_4__0319-6G20; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5456","D_0__Bacteria; D_1__Chlamydiae; D_2__Chlamydiae; D_3__Chlamydiales; D_4__Parachlamydiaceae; D_5__Neochlamydia; D_6__metagenome"
"5457","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Sandaracinaceae; D_5__uncultured"
"5458","D_0__Bacteria; D_1__Omnitrophicaeota; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5459","D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5460","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Blfdi19"
"5461","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Oligoflexales; D_4__0319-6G20"
"5462","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__Bdellovibrio; Ambiguous_taxa"
"5463","D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6; D_3__uncultured Acidobacteria bacterium; D_4__uncultured Acidobacteria bacterium; D_5__uncultured Acidobacteria bacterium; D_6__uncultured Acidobacteria bacterium"
"5464","D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__Pyrinomonadales; D_4__Pyrinomonadaceae; D_5__RB41; D_6__uncultured bacterium"
"5465","D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Microscillaceae; D_5__uncultured"
"5466","D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Pir4 lineage; D_6__uncultured bacterium"
"5467","D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Diplorickettsiales; D_4__Diplorickettsiaceae; D_5__Aquicella; D_6__uncultured bacterium"
"5468","D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Tepidisphaerales; D_4__WD2101 soil group; D_5__uncultured planctomycete; D_6__uncultured planctomycete"
"5469","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B)"
"5470","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Eel-36e1D6"
"5471","D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae; D_5__uncultured"
"5472","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Sandaracinaceae; D_5__Sandaracinus"
"5473","D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__uncultured"
"5474","D_0__Archaea; D_1__Nanoarchaeaeota; D_2__Woesearchaeia; D_3__uncultured euryarchaeote; D_4__uncultured euryarchaeote; D_5__uncultured euryarchaeote; D_6__uncultured euryarchaeote"
"5475","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Haliangiaceae; D_5__Haliangium; Ambiguous_taxa"
"5476","D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031; D_4__A4b; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5477","D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Acidobacteriales; D_4__uncultured; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5478","D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__Phycisphaeraceae; D_5__uncultured; D_6__uncultured bacterium"
"5479","Unassigned"
"5480","D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__Taibaiella; Ambiguous_taxa"
"5481","D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__env.OPS 17"
"5482","D_0__Bacteria; D_1__Chloroflexi; D_2__JG30-KF-CM66; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5483","D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae; D_5__uncultured; D_6__uncultured bacterium"
"5484","D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Pseudomonadales; D_4__Pseudomonadaceae; D_5__Pseudomonas; Ambiguous_taxa"
"5485","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Sandaracinaceae; D_5__Sandaracinus; Ambiguous_taxa"
"5486","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Eel-36e1D6; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5487","D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Flavobacterium; Ambiguous_taxa"
"5488","Unassigned"
"5489","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__bacteriap25; D_5__uncultured soil bacterium; D_6__uncultured soil bacterium"
"5490","D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Caulobacterales; D_4__Caulobacteraceae"
"5491","D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae; Ambiguous_taxa; Ambiguous_taxa"
"5492","D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Solibacterales; D_4__Solibacteraceae (Subgroup 3); D_5__Candidatus Solibacter; D_6__uncultured bacterium"
"5493","D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__uncultured; D_6__uncultured bacterium"
"5494","D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae"
"5495","D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae; D_5__Novosphingobium"
"5496","D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Methyloligellaceae; D_5__uncultured; D_6__Carcinus maenas (green crab)"
"5497","D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__uncultured; D_6__uncultured bacterium"
"5498","D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Sandaracinaceae; D_5__uncultured"
"5499","D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa"
"5500","D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__11-24; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5501","D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Tepidisphaerales; D_4__WD2101 soil group; D_5__uncultured bacterium; D_6__uncultured bacterium"
