Kingdom,Phylum,Class,Order,Family,Genus,Species
Fungi,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA
Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA
Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,Sordariomycetes,Branch06,NA,NA,NA
Fungi,Ascomycota,Dothideomycetes,Pleosporales,Torulaceae,Torula,NA
Fungi,Ascomycota,Sordariomycetes,Pleurotheciales,Pleurotheciaceae,Pleurotheciella,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Rozellomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,NA,NA
Fungi,Ascomycota,Taphrinomycetes,Taphrinales,Taphrinaceae,Taphrina,Taphrina_caerulescens
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,Clavaria_falcata
Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Minimelanolocus,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
Fungi,Ascomycota,Sordariomycetes,Xylariales,NA,NA,NA
Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA
Fungi,Ascomycota,Sordariomycetes,Pleurotheciales,Pleurotheciaceae,Pleurotheciella,Pleurotheciella_rivularia
Fungi,Basidiomycota,Tremellomycetes,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Arthrinium,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Armillaria,Armillaria_mellea
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_harzianum
Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
Fungi,Ascomycota,Sordariomycetes,Xylariales,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Elaphomycetaceae,Elaphomyces,Elaphomyces_muricatus
Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,Cystobasidium_slooffiae
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,NA,NA
Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,Leucosporidium,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Typhulaceae,Typhula,NA
Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,NA
Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Stephanosporaceae,NA,NA
Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_sumatraense
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Dothideomycetes,Pleosporales,Fenestellaceae,Fenestella,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,NA
Fungi,Mucoromycota,Endogonomycetes,Endogonales,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Cylindrocladiella,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
Fungi,Glomeromycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida_glaebosa
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Kickxellomycota,Kickxellomycetes,Kickxellales,Kickxellaceae,Ramicandelaber,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Rozellomycota,Rozellomycotina_cls_Incertae_sedis,GS11,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_ambigua
Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,NA
Fungi,Basidiomycota,Microbotryomycetes,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Kickxellomycota,Kickxellomycetes,Kickxellales,Kickxellaceae,Ramicandelaber,Ramicandelaber_taiwanensis
Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,Scytalidium_lignicola
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Kickxellomycota,Kickxellomycetes,Kickxellales,Kickxellaceae,Ramicandelaber,Ramicandelaber_taiwanensis
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,NA,NA
Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Hyphodermataceae,Hyphoderma,Hyphoderma_setigerum
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,NA,NA
Fungi,Basidiomycota,Tremellomycetes,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Eurotiomycetes,Verrucariales,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Thelephora,Thelephora_terrestris
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,Sordariomycetes,Melanosporales,Ceratostomataceae,Harzia,Harzia_acremonioides
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Sphaerosporella,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,NA
Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Articulospora,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Acrostalagmus,Acrostalagmus_luteoalbus
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Pyrrhoderma,Pyrrhoderma_sendaiense
Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Scolecobasidium,Scolecobasidium_constrictum
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,NA
Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Rozellomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Rozellomycota,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Sordariomycetes,Coniochaetales,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,Clavaria_falcata
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Claussenomyces,NA
Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Hirsutella,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
